name,age,position,height,value,national_matches,national_goals,matches20,goals20,assists20,yellow20,double_yellows20,red20,matches21,goals21,assists21,yellow21,double_yellows21,red21,matches22,goals22,assists22,yellow22,double_yellows22,red22,goal_percentage20,goal_percentage21,goal_percentage22,assists_percentage20,assists_percentage21,assists_percentage22,goalkeeper,deff,middle,attack
jose-gaya,28,Left-Back,1.72,35000.0,19,3,34,1,7,6,0,0,31,2,5,8,1,1,34,1,4,4,0,0,0.029411764705882353,0.06451612903225806,0.029411764705882353,0.20588235294117646,0.16129032258064516,0.11764705882352941,0,1,0,0
jose-maria-gimenez,28,Centre-Back,1.85,35000.0,81,8,26,1,0,7,0,0,33,1,1,8,0,1,36,2,1,13,0,0,0.038461538461538464,0.030303030303030304,0.05555555555555555,0.0,0.030303030303030304,0.027777777777777776,0,1,0,0
eduardo-camavinga,20,Central Midfield,1.82,60000.0,7,1,39,1,3,7,0,0,46,2,2,11,0,0,59,0,2,13,0,0,0.02564102564102564,0.043478260869565216,0.0,0.07692307692307693,0.043478260869565216,0.03389830508474576,0,0,1,0
ansu-fati,20,Left Winger,1.78,35000.0,7,2,10,5,4,1,0,0,15,6,1,0,0,0,51,10,4,4,0,0,0.5,0.4,0.19607843137254902,0.4,0.06666666666666667,0.0784313725490196,0,0,0,1
angel-correa,28,Right Winger,1.71,35000.0,23,3,48,9,11,3,0,0,49,13,6,5,0,1,45,10,4,2,0,1,0.1875,0.2653061224489796,0.2222222222222222,0.22916666666666666,0.12244897959183673,0.08888888888888889,0,0,0,1
robin-le-normand,26,Centre-Back,1.87,35000.0,0,0,43,0,2,10,0,1,48,2,2,6,0,0,41,0,0,7,0,0,0.0,0.041666666666666664,0.0,0.046511627906976744,0.041666666666666664,0.0,0,1,0,0
ferland-mendy,28,Left-Back,1.8,35000.0,9,0,38,2,0,5,0,0,35,2,5,7,0,0,28,0,1,4,0,0,0.05263157894736842,0.05714285714285714,0.0,0.0,0.14285714285714285,0.03571428571428571,0,1,0,0
marcos-llorente,28,Central Midfield,1.84,35000.0,18,0,45,13,12,8,0,0,40,0,3,8,0,0,29,3,3,5,0,0,0.28888888888888886,0.0,0.10344827586206896,0.26666666666666666,0.075,0.10344827586206896,0,0,1,0
karim-benzema,35,Centre-Forward,1.85,35000.0,97,37,46,30,9,2,0,0,46,44,15,1,0,0,43,31,6,1,0,0,0.6521739130434783,0.9565217391304348,0.7209302325581395,0.1956521739130435,0.32608695652173914,0.13953488372093023,0,0,0,1
gabri-veiga,21,Central Midfield,1.85,30000.0,1,0,24,0,0,1,0,1,41,9,1,4,0,0,40,11,4,6,0,1,0.0,0.21951219512195122,0.275,0.0,0.024390243902439025,0.1,0,0,1,0
alejandro-balde,19,Left-Back,1.75,30000.0,5,0,16,0,1,0,0,0,22,0,1,4,0,0,44,1,7,5,0,0,0.0,0.0,0.022727272727272728,0.0625,0.045454545454545456,0.1590909090909091,0,1,0,0
andreas-christensen,27,Centre-Back,1.87,30000.0,63,3,27,0,0,3,0,1,34,2,1,2,0,0,32,1,1,3,0,0,0.0,0.058823529411764705,0.03125,0.0,0.029411764705882353,0.03125,0,1,0,0
ferran-torres,23,Left Winger,1.82,30000.0,35,15,36,13,3,1,0,0,33,10,7,2,0,0,45,7,3,7,0,1,0.3611111111111111,0.30303030303030304,0.15555555555555556,0.08333333333333333,0.21212121212121213,0.06666666666666667,0,0,0,1
oihan-sancet,23,Attacking Midfield,1.88,30000.0,6,0,26,2,2,2,0,0,33,6,4,2,0,0,41,10,2,8,0,1,0.07692307692307693,0.18181818181818182,0.24390243902439024,0.07692307692307693,0.12121212121212122,0.04878048780487805,0,0,1,0
nabil-fekir,29,Attacking Midfield,1.73,30000.0,25,2,38,5,6,5,0,1,47,10,10,10,0,2,20,6,3,6,0,1,0.13157894736842105,0.2127659574468085,0.3,0.15789473684210525,0.2127659574468085,0.15,0,0,1,0
gerard-moreno,31,Centre-Forward,1.8,30000.0,17,5,46,30,11,4,0,0,27,13,6,3,0,0,29,11,6,5,0,0,0.6521739130434783,0.48148148148148145,0.3793103448275862,0.2391304347826087,0.2222222222222222,0.20689655172413793,0,0,0,1
brais-mendez,26,Attacking Midfield,1.84,30000.0,4,1,36,9,0,8,0,0,40,5,6,8,0,0,47,11,8,9,0,1,0.25,0.125,0.23404255319148937,0.0,0.15,0.1702127659574468,0,0,1,0
guido-rodriguez,29,Defensive Midfield,1.85,28000.0,27,1,38,2,0,9,0,0,47,2,3,11,1,0,44,2,0,9,0,0,0.05263157894736842,0.0425531914893617,0.045454545454545456,0.0,0.06382978723404255,0.0,0,0,1,0
franck-kessie,26,Central Midfield,1.83,28000.0,60,7,50,14,6,10,0,0,39,7,1,3,1,0,43,3,3,6,0,0,0.28,0.1794871794871795,0.06976744186046512,0.12,0.02564102564102564,0.06976744186046512,0,0,1,0
giorgi-mamardashvili,22,Goalkeeper,1.97,25000.0,7,0,22,0,1,0,0,0,23,0,2,0,0,0,42,0,3,0,0,0,0.0,0.0,0.0,0.045454545454545456,0.08695652173913043,0.07142857142857142,1,0,0,0
enes-unal,26,Centre-Forward,1.87,25000.0,32,3,29,5,2,4,0,0,37,16,1,8,0,0,38,15,5,6,0,0,0.1724137931034483,0.43243243243243246,0.39473684210526316,0.06896551724137931,0.02702702702702703,0.13157894736842105,0,0,0,1
reinildo-mandava,29,Left-Back,1.8,25000.0,35,2,35,0,0,2,0,1,48,1,0,15,0,0,33,0,0,7,0,0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0,1,0,0
alvaro-morata,30,Centre-Forward,1.89,25000.0,62,30,44,20,12,5,0,1,48,12,9,5,0,0,45,15,3,5,0,0,0.45454545454545453,0.25,0.3333333333333333,0.2727272727272727,0.1875,0.06666666666666667,0,0,0,1
borja-iglesias,30,Centre-Forward,1.87,25000.0,2,0,32,13,0,2,0,0,51,19,1,5,0,0,43,15,5,2,0,1,0.40625,0.37254901960784315,0.3488372093023256,0.0,0.0196078431372549,0.11627906976744186,0,0,0,1
inaki-williams,28,Centre-Forward,1.86,25000.0,6,0,46,8,8,1,0,0,44,8,6,6,0,0,42,11,5,2,0,0,0.17391304347826086,0.18181818181818182,0.2619047619047619,0.17391304347826086,0.13636363636363635,0.11904761904761904,0,0,0,1
diego-moreno,21,Right-Back,1.77,400.0,0,0,24,1,0,6,0,0,26,1,0,6,0,0,37,1,4,6,0,0,0.041666666666666664,0.038461538461538464,0.02702702702702703,0.0,0.0,0.10810810810810811,0,1,0,0
yannick-carrasco,29,Left Winger,1.81,25000.0,64,9,35,7,11,6,0,0,44,6,7,5,0,1,44,10,5,2,0,0,0.2,0.13636363636363635,0.22727272727272727,0.3142857142857143,0.1590909090909091,0.11363636363636363,0,0,0,1
ronald-araujo,24,Centre-Back,1.88,70000.0,12,0,33,2,1,3,0,0,43,4,0,7,0,0,31,1,2,8,0,1,0.06060606060606061,0.09302325581395349,0.03225806451612903,0.030303030303030304,0.0,0.06451612903225806,0,1,0,0
nico-williams,20,Right Winger,1.81,25000.0,8,1,28,9,12,2,0,0,40,3,1,4,0,0,43,9,6,3,0,0,0.32142857142857145,0.075,0.20930232558139536,0.42857142857142855,0.025,0.13953488372093023,0,0,0,1
eduardo-camavinga,20,Central Midfield,1.82,60000.0,7,1,39,1,3,7,0,0,46,2,2,11,0,0,59,0,2,13,0,0,0.02564102564102564,0.043478260869565216,0.0,0.07692307692307693,0.043478260869565216,0.03389830508474576,0,0,1,0
antoine-griezmann,32,Second Striker,1.76,25000.0,118,43,51,20,13,5,0,0,39,8,7,3,0,1,48,16,19,3,0,0,0.39215686274509803,0.20512820512820512,0.3333333333333333,0.2549019607843137,0.1794871794871795,0.3958333333333333,0,0,0,1
alex-remiro,28,Goalkeeper,1.91,25000.0,0,0,48,0,0,0,0,0,42,0,1,0,0,0,50,0,1,0,0,0,0.0,0.0,0.0,0.0,0.023809523809523808,0.02,1,0,0,0
unai-simon,25,Goalkeeper,1.9,25000.0,31,0,43,0,2,0,0,0,36,0,3,0,0,0,31,0,2,0,0,0,0.0,0.0,0.0,0.046511627906976744,0.08333333333333333,0.06451612903225806,1,0,0,0
marco-asensio,27,Right Winger,1.82,25000.0,35,2,48,7,2,2,0,0,42,12,2,2,0,0,51,12,8,1,0,0,0.14583333333333334,0.2857142857142857,0.23529411764705882,0.041666666666666664,0.047619047619047616,0.1568627450980392,0,0,0,1
nahuel-molina,25,Right-Back,1.75,24000.0,28,1,31,2,5,1,0,0,37,8,5,6,1,0,43,4,4,8,0,1,0.06451612903225806,0.21621621621621623,0.09302325581395349,0.16129032258064516,0.13513513513513514,0.09302325581395349,0,1,0,0
juan-foyth,25,Right-Back,1.87,25000.0,18,0,32,1,2,7,0,0,38,1,1,7,1,0,30,1,2,6,0,0,0.03125,0.02631578947368421,0.03333333333333333,0.0625,0.02631578947368421,0.06666666666666667,0,1,0,0
thomas-lemar,27,Attacking Midfield,1.71,25000.0,27,4,36,2,5,5,0,0,35,4,6,2,0,0,32,1,3,2,0,0,0.05555555555555555,0.11428571428571428,0.03125,0.1388888888888889,0.17142857142857143,0.09375,0,0,1,0
viktor-tsygankov,25,Right Winger,1.78,22000.0,44,7,34,15,9,2,0,0,25,11,4,3,0,0,42,12,12,4,0,0,0.4411764705882353,0.44,0.2857142857142857,0.2647058823529412,0.16,0.2857142857142857,0,0,0,1
yunus-musah,20,Central Midfield,1.78,22000.0,24,0,35,2,0,2,0,0,36,3,1,6,0,0,37,0,2,11,0,1,0.05714285714285714,0.08333333333333333,0.0,0.0,0.027777777777777776,0.05405405405405406,0,0,1,0
hugo-guillamon,23,Defensive Midfield,1.78,22000.0,14,3,27,1,0,9,0,0,37,2,0,13,1,1,29,1,4,5,0,0,0.037037037037037035,0.05405405405405406,0.034482758620689655,0.0,0.0,0.13793103448275862,0,0,1,0
david-garcia,29,Centre-Back,1.86,20000.0,1,0,36,1,0,9,0,0,36,4,0,9,0,0,39,3,0,11,0,1,0.027777777777777776,0.1111111111111111,0.07692307692307693,0.0,0.0,0.0,0,1,0,0
alex-baena,21,Attacking Midfield,1.74,20000.0,6,1,19,2,4,3,0,0,45,5,7,17,1,0,48,12,6,16,1,0,0.10526315789473684,0.1111111111111111,0.25,0.21052631578947367,0.15555555555555556,0.125,0,0,1,0
sergio-canales,32,Attacking Midfield,1.78,20000.0,10,1,34,10,6,4,0,0,48,8,12,7,0,0,42,6,3,2,1,1,0.29411764705882354,0.16666666666666666,0.14285714285714285,0.17647058823529413,0.25,0.07142857142857142,0,0,1,0
umar-sadiq,26,Centre-Forward,1.91,18000.0,7,1,56,28,9,10,2,0,38,19,12,6,0,0,6,3,0,1,0,0,0.5,0.5,0.5,0.16071428571428573,0.3157894736842105,0.0,0,0,0,1
inigo-martinez,32,Centre-Back,1.82,18000.0,20,1,33,2,2,11,0,0,34,4,0,10,1,1,18,1,0,2,0,0,0.06060606060606061,0.11764705882352941,0.05555555555555555,0.06060606060606061,0.0,0.0,0,1,0,0
mario-hermoso,27,Centre-Back,1.84,18000.0,5,0,38,2,1,5,0,0,34,2,1,8,0,1,34,4,2,6,2,0,0.05263157894736842,0.058823529411764705,0.11764705882352941,0.02631578947368421,0.029411764705882353,0.058823529411764705,0,1,0,0
giovani-lo-celso,27,Central Midfield,1.77,18000.0,42,2,28,5,1,5,0,0,41,2,3,5,0,0,29,2,3,4,0,0,0.17857142857142858,0.04878048780487805,0.06896551724137931,0.03571428571428571,0.07317073170731707,0.10344827586206896,0,0,1,0
toni-kroos,33,Central Midfield,1.83,18000.0,106,17,42,3,12,10,0,0,45,3,3,6,0,0,52,2,6,2,1,0,0.07142857142857142,0.06666666666666667,0.038461538461538464,0.2857142857142857,0.06666666666666667,0.11538461538461539,0,0,1,0
samuel-chukwueze,24,Right Winger,1.72,20000.0,27,4,40,5,8,0,0,0,38,7,3,4,0,0,50,13,11,2,0,0,0.125,0.18421052631578946,0.26,0.2,0.07894736842105263,0.22,0,0,0,1
geoffrey-kondogbia,30,Defensive Midfield,1.88,18000.0,8,1,32,0,0,5,0,0,39,1,2,12,2,0,27,0,2,7,0,0,0.0,0.02564102564102564,0.0,0.0,0.05128205128205128,0.07407407407407407,0,0,1,0
samuel-lino,23,Left Winger,1.78,16000.0,0,0,37,11,0,2,0,0,38,14,5,4,0,0,41,8,3,4,0,0,0.2972972972972973,0.3684210526315789,0.1951219512195122,0.0,0.13157894736842105,0.07317073170731707,0,0,0,1
koke,31,Central Midfield,1.76,16000.0,70,0,45,1,2,11,0,0,43,1,3,7,0,0,42,0,3,6,0,0,0.022222222222222223,0.023255813953488372,0.0,0.044444444444444446,0.06976744186046512,0.07142857142857142,0,0,1,0
memphis-depay,29,Centre-Forward,1.78,16000.0,88,44,40,22,12,5,0,0,38,13,2,4,0,0,13,5,0,1,0,0,0.55,0.34210526315789475,0.38461538461538464,0.3,0.05263157894736842,0.0,0,0,0,1
sergi-darder,29,Central Midfield,1.8,16000.0,4,0,41,6,3,7,0,1,39,3,10,5,1,0,41,7,4,4,0,0,0.14634146341463414,0.07692307692307693,0.17073170731707318,0.07317073170731707,0.2564102564102564,0.0975609756097561,0,0,1,0
diego-moreno,21,Right-Back,1.77,400.0,0,0,24,1,0,6,0,0,26,1,0,6,0,0,37,1,4,6,0,0,0.041666666666666664,0.038461538461538464,0.02702702702702703,0.0,0.0,0.10810810810810811,0,1,0,0
ronald-araujo,24,Centre-Back,1.88,70000.0,12,0,33,2,1,3,0,0,43,4,0,7,0,0,31,1,2,8,0,1,0.06060606060606061,0.09302325581395349,0.03225806451612903,0.030303030303030304,0.0,0.06451612903225806,0,1,0,0
khvicha-kvaratskhelia,22,Left Winger,1.83,85000.0,20,10,23,4,8,6,0,0,33,10,7,7,0,0,43,14,17,1,0,0,0.17391304347826086,0.30303030303030304,0.32558139534883723,0.34782608695652173,0.21212121212121213,0.3953488372093023,0,0,0,1
victor-osimhen,24,Centre-Forward,1.86,100000.0,25,15,30,10,3,5,1,0,32,18,6,5,0,1,39,31,5,5,0,0,0.3333333333333333,0.5625,0.7948717948717948,0.1,0.1875,0.1282051282051282,0,0,0,1
eduardo-camavinga,20,Central Midfield,1.82,60000.0,7,1,39,1,3,7,0,0,46,2,2,11,0,0,59,0,2,13,0,0,0.02564102564102564,0.043478260869565216,0.0,0.07692307692307693,0.043478260869565216,0.03389830508474576,0,0,1,0
lautaro-martinez,25,Centre-Forward,1.74,80000.0,48,21,48,19,11,6,0,0,49,25,4,8,0,0,56,28,11,8,0,0,0.3958333333333333,0.5102040816326531,0.5,0.22916666666666666,0.08163265306122448,0.19642857142857142,0,0,0,1
rafael-leao,23,Left Winger,1.88,80000.0,18,3,40,7,6,6,0,0,42,14,12,5,0,0,48,16,15,5,1,0,0.175,0.3333333333333333,0.3333333333333333,0.15,0.2857142857142857,0.3125,0,0,0,1
dusan-vlahovic,23,Centre-Forward,1.9,75000.0,21,13,40,21,2,1,0,0,45,29,6,4,0,0,42,14,4,3,0,0,0.525,0.6444444444444445,0.3333333333333333,0.05,0.13333333333333333,0.09523809523809523,0,0,0,1
nicolo-barella,26,Central Midfield,1.75,70000.0,43,8,46,3,13,7,0,0,48,4,13,9,0,1,51,9,10,9,0,0,0.06521739130434782,0.08333333333333333,0.17647058823529413,0.2826086956521739,0.2708333333333333,0.19607843137254902,0,0,1,0
milan-skriniar,28,Centre-Back,1.88,60000.0,58,3,39,3,0,2,0,0,48,4,0,5,0,0,31,0,1,3,1,0,0.07692307692307693,0.08333333333333333,0.0,0.0,0.0,0.03225806451612903,0,1,0,0
sergej-milinkovi%C4%87-savi%C4%87,28,Central Midfield,1.91,60000.0,41,7,41,8,11,6,0,0,47,11,12,7,1,0,47,11,8,11,0,0,0.1951219512195122,0.23404255319148937,0.23404255319148937,0.2682926829268293,0.2553191489361702,0.1702127659574468,0,0,1,0
alessandro-bastoni,24,Centre-Back,1.9,55000.0,17,1,41,0,4,8,0,0,44,1,3,6,0,0,45,0,6,6,0,0,0.0,0.022727272727272728,0.0,0.0975609756097561,0.06818181818181818,0.13333333333333333,0,1,0,0
sandro-tonali,23,Defensive Midfield,1.81,50000.0,14,0,37,0,0,3,0,1,45,5,3,11,0,0,48,2,10,11,0,0,0.0,0.1111111111111111,0.041666666666666664,0.0,0.06666666666666667,0.20833333333333334,0,0,1,0
federico-chiesa,25,Left Winger,1.75,50000.0,40,4,46,15,11,6,0,1,18,4,4,0,0,0,33,4,6,4,0,0,0.32608695652173914,0.2222222222222222,0.12121212121212122,0.2391304347826087,0.2222222222222222,0.18181818181818182,0,0,0,1
theo-hernandez,25,Left-Back,1.84,60000.0,14,2,45,8,8,11,0,0,41,5,10,9,1,1,45,4,5,10,0,0,0.17777777777777778,0.12195121951219512,0.08888888888888889,0.17777777777777778,0.24390243902439024,0.1111111111111111,0,1,0,0
min-jae-kim,26,Centre-Back,1.9,50000.0,47,3,2,0,0,1,0,0,40,1,0,6,1,0,45,2,2,8,0,0,0.0,0.025,0.044444444444444446,0.0,0.0,0.044444444444444446,0,1,0,0
fikayo-tomori,25,Centre-Back,1.85,45000.0,3,0,26,1,0,0,0,0,40,1,0,7,0,0,45,1,1,9,0,1,0.038461538461538464,0.025,0.022222222222222223,0.0,0.0,0.022222222222222223,0,1,0,0
tammy-abraham,25,Centre-Forward,1.94,45000.0,11,3,32,12,6,0,0,0,53,27,5,11,0,0,54,9,7,5,0,0,0.375,0.5094339622641509,0.16666666666666666,0.1875,0.09433962264150944,0.12962962962962962,0,0,0,1
bremer,26,Centre-Back,1.88,40000.0,3,0,35,5,1,2,0,0,33,3,1,7,0,0,43,5,1,8,0,0,0.14285714285714285,0.09090909090909091,0.11627906976744186,0.02857142857142857,0.030303030303030304,0.023255813953488372,0,1,0,0
romelu-lukaku,30,Centre-Forward,1.91,40000.0,106,72,44,30,10,7,0,0,44,15,2,1,0,0,36,14,7,1,1,0,0.6818181818181818,0.3409090909090909,0.3888888888888889,0.22727272727272727,0.045454545454545456,0.19444444444444445,0,0,0,1
frank-anguissa,27,Central Midfield,1.84,40000.0,46,5,38,0,3,6,0,0,33,0,2,6,0,0,45,4,8,3,1,0,0.0,0.0,0.08888888888888889,0.07894736842105263,0.06060606060606061,0.17777777777777778,0,0,1,0
piotr-zielinski,29,Central Midfield,1.8,40000.0,80,10,47,10,13,5,0,0,42,8,5,2,0,0,48,7,11,4,0,0,0.2127659574468085,0.19047619047619047,0.14583333333333334,0.2765957446808511,0.11904761904761904,0.22916666666666666,0,0,1,0
ismael-bennacer,25,Defensive Midfield,1.75,40000.0,46,2,30,0,5,5,0,0,40,2,1,8,0,0,40,3,2,6,0,0,0.0,0.05,0.075,0.16666666666666666,0.025,0.05,0,0,1,0
lorenzo-pellegrini,26,Attacking Midfield,1.86,35000.0,25,5,47,11,9,11,0,0,41,14,8,8,1,0,48,8,9,7,0,0,0.23404255319148937,0.34146341463414637,0.16666666666666666,0.19148936170212766,0.1951219512195122,0.1875,0,0,1,0
rasmus-hojlund,20,Centre-Forward,1.91,35000.0,4,5,28,16,4,2,0,0,41,12,1,7,0,0,42,16,7,1,0,0,0.5714285714285714,0.2926829268292683,0.38095238095238093,0.14285714285714285,0.024390243902439025,0.16666666666666666,0,0,0,1
mike-maignan,27,Goalkeeper,1.91,35000.0,6,0,48,0,3,0,0,0,39,0,2,0,0,0,29,0,1,0,0,0,0.0,0.0,0.0,0.0625,0.05128205128205128,0.034482758620689655,1,0,0,0
stanislav-lobotka,28,Defensive Midfield,1.7,38000.0,45,3,23,0,0,2,0,0,26,1,0,2,0,0,49,1,1,2,0,0,0.0,0.038461538461538464,0.02040816326530612,0.0,0.0,0.02040816326530612,0,0,1,0
hakan-calhanoglu,29,Central Midfield,1.78,35000.0,76,17,43,9,12,4,0,0,46,8,13,11,0,0,48,4,8,5,0,0,0.20930232558139536,0.17391304347826086,0.08333333333333333,0.27906976744186046,0.2826086956521739,0.16666666666666666,0,0,1,0
victor-osimhen,24,Centre-Forward,1.86,100000.0,25,15,30,10,3,5,1,0,32,18,6,5,0,1,39,31,5,5,0,0,0.3333333333333333,0.5625,0.7948717948717948,0.1,0.1875,0.1282051282051282,0,0,0,1
dusan-vlahovic,23,Centre-Forward,1.9,75000.0,21,13,40,21,2,1,0,0,45,29,6,4,0,0,42,14,4,3,0,0,0.525,0.6444444444444445,0.3333333333333333,0.05,0.13333333333333333,0.09523809523809523,0,0,0,1
lautaro-martinez,25,Centre-Forward,1.74,80000.0,48,21,48,19,11,6,0,0,49,25,4,8,0,0,56,28,11,8,0,0,0.3958333333333333,0.5102040816326531,0.5,0.22916666666666666,0.08163265306122448,0.19642857142857142,0,0,0,1
pierre-kalulu,23,Centre-Back,1.82,35000.0,15,2,18,1,0,2,0,0,37,1,3,5,0,0,46,1,0,4,0,0,0.05555555555555555,0.02702702702702703,0.021739130434782608,0.0,0.08108108108108109,0.0,0,1,0,0
giacomo-raspadori,23,Second Striker,1.72,35000.0,17,5,28,6,3,1,0,0,38,10,6,8,1,0,35,6,5,2,0,0,0.21428571428571427,0.2631578947368421,0.17142857142857143,0.10714285714285714,0.15789473684210525,0.14285714285714285,0,0,0,1
giorgio-scalvini,19,Centre-Back,1.94,30000.0,4,0,32,4,1,8,1,1,30,4,0,3,1,0,34,2,2,7,0,0,0.125,0.13333333333333333,0.058823529411764705,0.03125,0.0,0.058823529411764705,0,1,0,0
teun-koopmeiners,25,Defensive Midfield,1.83,30000.0,15,1,40,17,7,4,0,1,47,4,4,6,0,0,35,10,4,7,0,0,0.425,0.0851063829787234,0.2857142857142857,0.175,0.0851063829787234,0.11428571428571428,0,0,1,0
roger-ibanez,24,Centre-Back,1.86,30000.0,2,0,40,2,2,8,1,0,51,4,0,12,0,0,48,3,0,14,1,0,0.05,0.0784313725490196,0.0625,0.05,0.0,0.0,0,1,0,0
manuel-locatelli,25,Defensive Midfield,1.85,30000.0,24,3,34,4,3,9,0,0,43,3,5,8,0,0,49,0,2,11,0,0,0.11764705882352941,0.06976744186046512,0.0,0.08823529411764706,0.11627906976744186,0.04081632653061224,0,0,1,0
paulo-dybala,29,Second Striker,1.77,30000.0,38,3,26,5,3,0,0,0,39,15,6,4,0,0,38,18,8,6,0,0,0.19230769230769232,0.38461538461538464,0.47368421052631576,0.11538461538461539,0.15384615384615385,0.21052631578947367,0,0,0,1
adrien-rabiot,28,Central Midfield,1.88,30000.0,36,3,47,5,3,9,1,0,45,0,2,7,0,0,48,11,6,11,0,0,0.10638297872340426,0.0,0.22916666666666666,0.06382978723404255,0.044444444444444446,0.125,0,0,1,0
ademola-lookman,25,Second Striker,1.74,30000.0,7,1,35,4,4,5,0,0,42,8,5,2,0,0,33,15,7,3,0,0,0.11428571428571428,0.19047619047619047,0.45454545454545453,0.11428571428571428,0.11904761904761904,0.21212121212121213,0,0,0,1
nicolas-gonzalez,25,Left Winger,1.8,28000.0,22,4,17,6,2,6,0,0,39,8,9,3,1,0,42,14,5,6,0,0,0.35294117647058826,0.20512820512820512,0.3333333333333333,0.11764705882352941,0.23076923076923078,0.11904761904761904,0,0,0,1
denzel-dumfries,27,Right Midfield,1.88,28000.0,43,6,41,4,9,10,0,0,45,5,7,4,0,0,50,2,7,4,0,0,0.0975609756097561,0.1111111111111111,0.04,0.21951219512195122,0.15555555555555556,0.14,0,0,1,0
hirving-lozano,27,Right Winger,1.75,28000.0,64,17,43,15,5,9,0,0,37,6,6,3,0,1,41,4,4,3,0,0,0.3488372093023256,0.16216216216216217,0.0975609756097561,0.11627906976744186,0.16216216216216217,0.0975609756097561,0,0,0,1
charles-de-ketelaere,22,Attacking Midfield,1.92,27000.0,5,1,46,5,8,0,0,0,49,18,10,6,0,0,40,0,1,3,0,0,0.10869565217391304,0.3673469387755102,0.0,0.17391304347826086,0.20408163265306123,0.025,0,0,1,0
mario-pasalic,28,Attacking Midfield,1.88,25000.0,52,7,33,6,3,2,0,0,48,14,9,6,0,0,33,5,2,3,0,0,0.18181818181818182,0.2916666666666667,0.15151515151515152,0.09090909090909091,0.1875,0.06060606060606061,0,0,1,0
marcelo-brozovic,30,Defensive Midfield,1.81,28000.0,85,7,42,2,7,12,1,0,48,3,4,9,0,0,39,3,6,10,0,0,0.047619047619047616,0.0625,0.07692307692307693,0.16666666666666666,0.08333333333333333,0.15384615384615385,0,0,1,0
eljif-elmas,23,Central Midfield,1.82,26000.0,46,9,44,3,1,3,0,0,46,7,6,4,0,0,47,6,3,6,0,0,0.06818181818181818,0.15217391304347827,0.1276595744680851,0.022727272727272728,0.13043478260869565,0.06382978723404255,0,0,1,0
federico-dimarco,25,Left-Back,1.75,25000.0,8,1,37,5,5,6,0,0,42,2,5,2,0,0,49,6,10,3,0,0,0.13513513513513514,0.047619047619047616,0.12244897959183673,0.13513513513513514,0.11904761904761904,0.20408163265306123,0,1,0,0
mattia-zaccagni,27,Left Winger,1.77,25000.0,1,0,37,5,7,6,0,0,39,7,7,9,0,0,45,10,10,13,0,0,0.13513513513513514,0.1794871794871795,0.2222222222222222,0.1891891891891892,0.1794871794871795,0.2222222222222222,0,0,0,1
sofyan-amrabat,26,Defensive Midfield,1.85,25000.0,48,0,33,0,0,7,0,0,25,1,0,6,0,0,49,0,1,16,0,0,0.0,0.04,0.0,0.0,0.0,0.02040816326530612,0,0,1,0
amir-rrahmani,29,Centre-Back,1.92,25000.0,50,6,20,1,1,2,0,0,41,4,0,7,0,0,36,2,1,4,0,0,0.05,0.0975609756097561,0.05555555555555555,0.05,0.0,0.027777777777777776,0,1,0,0
tanguy-ndombele,26,Central Midfield,1.81,25000.0,7,0,46,6,4,4,0,0,31,3,3,5,0,0,40,2,1,5,0,0,0.13043478260869565,0.0967741935483871,0.05,0.08695652173913043,0.0967741935483871,0.025,0,0,1,0
giovanni-di-lorenzo,29,Right-Back,1.83,25000.0,27,3,49,4,8,13,0,0,42,1,7,5,0,0,47,5,6,4,0,0,0.08163265306122448,0.023809523809523808,0.10638297872340426,0.16326530612244897,0.16666666666666666,0.1276595744680851,0,1,0,0
merih-demiral,25,Centre-Back,1.9,25000.0,37,2,24,0,1,5,1,0,42,2,3,11,0,0,28,1,0,5,0,0,0.0,0.047619047619047616,0.03571428571428571,0.041666666666666664,0.07142857142857142,0.0,0,1,0,0
destiny-udogie,20,Left-Back,1.88,22000.0,7,0,7,0,0,1,0,0,37,5,3,4,0,0,34,3,4,5,0,0,0.0,0.13513513513513514,0.08823529411764706,0.0,0.08108108108108109,0.11764705882352941,0,1,0,0
filip-kosti%C4%87,30,Left Midfield,1.84,24000.0,53,3,30,4,17,4,0,0,43,7,15,3,0,0,56,3,12,4,0,0,0.13333333333333333,0.16279069767441862,0.05357142857142857,0.5666666666666667,0.3488372093023256,0.21428571428571427,0,0,1,0
victor-osimhen,24,Centre-Forward,1.86,100000.0,25,15,30,10,3,5,1,0,32,18,6,5,0,1,39,31,5,5,0,0,0.3333333333333333,0.5625,0.7948717948717948,0.1,0.1875,0.1282051282051282,0,0,0,1
dusan-vlahovic,23,Centre-Forward,1.9,75000.0,21,13,40,21,2,1,0,0,45,29,6,4,0,0,42,14,4,3,0,0,0.525,0.6444444444444445,0.3333333333333333,0.05,0.13333333333333333,0.09523809523809523,0,0,0,1
davide-frattesi,23,Central Midfield,1.84,22000.0,4,0,41,8,2,5,0,0,38,4,4,6,0,0,37,7,0,4,0,0,0.1951219512195122,0.10526315789473684,0.1891891891891892,0.04878048780487805,0.10526315789473684,0.0,0,0,1,0
lautaro-martinez,25,Centre-Forward,1.74,80000.0,48,21,48,19,11,6,0,0,49,25,4,8,0,0,56,28,11,8,0,0,0.3958333333333333,0.5102040816326531,0.5,0.22916666666666666,0.08163265306122448,0.19642857142857142,0,0,0,1
